FID,Comuna,type,Shape__Length,Year,hora_del_dia,dia_semana,mes,target
124353,CONCEPCIÓN,living_street,93.3710528341591,2021,12,0,8,0
284150,LAJA,residential,11.3572388911765,2021,11,3,11,0
124233,CONCEPCIÓN,residential,154.383677621963,2021,12,2,7,0
134640,LAJA,unclassified,4482.91795230521,2021,4,1,6,0
192151,YUNGAY,living_street,155.380898215652,2023,3,0,1,0
55176,SAN CARLOS,motorway_link,151.98916869024,2023,6,5,9,0
238574,CABRERO,service,494.104396974634,2022,10,4,10,0
26680,CHILLÁN,primary,29.6689567660996,2021,11,3,4,0
31662,CONCEPCIÓN,primary_link,336.572355663726,2023,18,0,4,0
165893,LOS ÁNGELES,residential,258.064149346362,2023,2,3,9,0
29068,CHILLÁN,secondary,2113.97327399181,2022,22,4,1,0
22389,TOMÉ,unclassified,1098.64244997526,2023,8,1,8,0
206402,TALCAHUANO,footway,30.768449607384,2022,15,6,5,0
94759,LOTA,living_street,122.804229834833,2023,23,3,5,0
176945,PENCO,tertiary_link,198.021956292607,2023,10,0,12,0
115391,HUALPÉN,residential,157.005100308223,2023,6,6,12,0
186743,CONCEPCIÓN,service,14.2957967753558,2023,13,6,12,0
295179,QUILLECO,unclassified,6594.61512823482,2023,21,2,11,0
174278,CHILLÁN VIEJO,residential,192.699087435062,2021,18,5,3,0
39379,CHILLÁN,residential,94.7547611893484,2023,4,2,2,0
192399,CONCEPCIÓN,footway,151.993794284878,2021,1,0,12,0
109824,CORONEL,living_street,44.1491347527727,2022,11,6,4,0
63649,CONCEPCIÓN,residential,165.260963329776,2022,13,3,9,0
255294,SAN NICOLÁS,track,791.140976811423,2023,1,3,10,0
29008,COIHUECO,residential,177.92180357772,2023,19,5,10,0
26680,CHILLÁN,primary,29.6689567660996,2022,2,2,7,0
285354,SAN ROSENDO,track,2645.40686578542,2023,17,6,8,0
165932,CHILLÁN,residential,91.4101449867083,2023,10,3,11,0
74345,LOS ÁNGELES,residential,81.0967105697846,2023,5,2,2,0
153916,TOMÉ,residential,140.149778651973,2021,20,4,9,0
283931,CHILLÁN VIEJO,primary,2144.07185680294,2023,19,2,11,0
296932,LOS ÁNGELES,living_street,192.916733211727,2022,3,6,8,0
137900,TOMÉ,residential,53.274000586397,2023,17,5,11,0
100056,PINTO,service,55.7418861174395,2022,19,2,1,0
172345,LOS ÁNGELES,residential,666.041813198484,2021,5,6,9,0
189975,CORONEL,residential,250.160449438842,2022,9,2,2,0
272395,LOS ÁNGELES,secondary_link,50.0916758164565,2022,19,4,6,0
199147,CAÑETE,residential,247.232449178127,2022,5,5,5,0
310808,TIRÚA,track,1181.88652457712,2023,1,1,6,0
167665,PENCO,secondary,48.83840492904,2022,3,0,1,0
231626,CURANILAHUE,residential,350.798612688622,2022,23,3,6,0
25710,HUALPÉN,residential,540.264656249849,2022,17,0,9,0
235787,CURANILAHUE,motorway_link,71.0951979273988,2021,8,1,1,0
203678,HUALPÉN,secondary,18.1349882028711,2023,5,4,2,0
313704,BULNES,footway,37.930200633697,2023,2,1,7,0
164087,LEBU,residential,236.491801348302,2022,23,6,7,0
129290,LOS ÁNGELES,track,5048.63536363203,2022,3,2,1,0
294754,CAÑETE,tertiary,1195.60642010956,2021,14,6,7,0
171893,LOS ÁNGELES,living_street,234.751464452282,2023,15,0,3,0
163830,CAÑETE,residential,72.3842548583133,2021,10,6,4,0
161122,TIRÚA,residential,296.697539203376,2023,22,4,11,0
31608,HUALPÉN,residential,232.236821086774,2021,6,6,5,0
129111,QUILLÓN,living_street,119.230867830234,2022,12,5,12,0
255367,SAN CARLOS,footway,104.734611846984,2022,6,0,9,0
192549,CHILLÁN,tertiary,235.462943724195,2021,1,2,9,0
74441,LOS ÁNGELES,living_street,40.8044658682437,2022,11,6,9,0
22912,FLORIDA,unclassified,5309.08657312256,2022,1,0,5,0
313681,CONCEPCIÓN,footway,17.0068921232544,2021,2,1,10,0
255349,SAN CARLOS,tertiary,17043.8715776318,2023,5,4,1,0
171727,CONCEPCIÓN,primary,296.436190452602,2022,12,3,8,0
155374,LOTA,unclassified,689.282347407875,2023,23,5,1,0
43813,TOMÉ,residential,650.363316197084,2022,0,4,3,0
164000,LEBU,service,63.4045439696257,2023,10,3,12,0
237480,LOTA,track,126.251496737234,2022,9,6,11,0
123927,TALCAHUANO,living_street,211.910133617477,2022,7,3,9,0
100231,LOS ÁNGELES,residential,2155.53346694299,2022,14,5,11,0
99220,YUMBEL,residential,248.421976965516,2021,13,6,12,0
276551,LOS ÁNGELES,primary,449.244422063309,2022,1,2,5,0
26737,CHILLÁN,residential,137.033028196561,2021,11,2,1,0
167804,CONCEPCIÓN,service,18.2840773783041,2022,7,3,11,0
279839,CORONEL,living_street,34.8847394106389,2021,4,1,7,0
165767,LOS ÁNGELES,footway,24.3860296129754,2023,14,5,9,0
123835,HUALPÉN,residential,181.873554923244,2021,1,1,4,0
31002,HUALPÉN,residential,166.696091284058,2023,13,4,6,0
32371,CHILLÁN,residential,41.5937942674022,2023,15,6,6,0
62954,HUALPÉN,residential,229.669267236856,2022,16,1,12,0
204359,TUCAPEL,track,63.8414340910529,2022,5,5,8,0
22221,SANTA BÁRBARA,tertiary,828.665206445415,2022,4,1,3,0
190681,TUCAPEL,track,19.9067156309729,2022,1,2,3,0
174891,YUNGAY,secondary,1184.12311641856,2022,13,1,10,0
83483,LOS ÁNGELES,living_street,101.849365173587,2023,3,0,9,0
124832,CONCEPCIÓN,living_street,327.763330824554,2023,18,2,11,0
277497,CABRERO,residential,402.44900155917,2021,20,2,6,0
69972,BULNES,secondary,172.730060298033,2023,12,3,7,0
144769,CAÑETE,tertiary,30.5220186403477,2021,8,1,9,0
34580,CHILLÁN,living_street,69.0641685583164,2021,16,6,9,0
219390,NINHUE,residential,283.966031106127,2021,2,1,5,0
132327,ALTO BIOBÍO,tertiary,1147.37056914308,2022,22,0,3,0
81837,LOTA,residential,265.843629066068,2022,3,3,5,0
132641,CONCEPCIÓN,tertiary,409.245751846521,2021,11,4,12,0
283767,LEBU,track,327.382000120682,2022,11,5,9,0
101600,CONCEPCIÓN,residential,99.2729912774083,2022,5,6,2,0
4734,CHILLÁN,primary,336.578550178036,2022,16,0,12,0
44326,CONCEPCIÓN,residential,121.81075243071,2021,4,0,3,0
41599,SAN PEDRO DE LA PAZ,residential,577.547905022668,2022,20,5,6,0
124774,HUALPÉN,service,120.084567591839,2022,16,5,2,0
287851,ARAUCO,residential,402.105571837101,2022,3,1,3,0
313039,YUMBEL,footway,124.605826272404,2023,8,3,3,0
84012,BULNES,residential,329.040960225395,2023,14,3,4,0
281704,SAN PEDRO DE LA PAZ,residential,104.590813442395,2023,16,4,1,0
111642,CORONEL,living_street,90.2976159821054,2022,19,6,4,0
127750,CONCEPCIÓN,living_street,203.800706431051,2023,23,4,6,0
189347,LOS ÁNGELES,track,552.41984437438,2021,18,2,4,0
309363,QUILLÓN,track,776.422368846729,2023,10,0,1,0
89822,TIRÚA,residential,392.719128044081,2021,4,3,11,0
315786,CONCEPCIÓN,service,20.1290532540937,2021,15,0,8,0
313470,CONCEPCIÓN,footway,266.93824614316,2021,13,3,8,0
313626,CONCEPCIÓN,cycleway,138.770626108587,2021,21,4,10,0
280424,CORONEL,tertiary,753.15953078877,2023,11,0,3,0
190369,TUCAPEL,residential,96.0887588721778,2023,0,4,8,0
253840,CHIGUAYANTE,living_street,17.3295590364382,2023,12,4,10,0
157512,CHILLÁN,tertiary,829.763722542218,2023,6,4,7,0
155145,CHILLÁN,residential,353.567218099212,2023,20,6,1,0
25650,SAN CARLOS,residential,99.3650176440903,2023,3,2,10,0
89780,TIRÚA,unclassified,2060.38934703952,2022,17,6,11,0
43885,CHIGUAYANTE,residential,390.142713900695,2022,0,2,6,0
244051,LEBU,footway,117.776594839826,2023,7,2,10,0
265842,CONCEPCIÓN,service,311.876850202284,2021,15,2,4,0
115311,TALCAHUANO,living_street,47.1223148212342,2023,13,2,1,0
130246,CONCEPCIÓN,service,54.9402632319224,2021,0,3,6,0
268114,CHILLÁN,primary,171.857139180218,2023,19,4,7,0
301276,CABRERO,motorway,74.4292259695568,2021,16,0,1,0
233875,CORONEL,residential,83.6572529452508,2021,15,4,3,0
83350,LOS ÁNGELES,living_street,149.132354691425,2022,14,1,8,0
109756,CORONEL,living_street,135.976615767442,2022,21,0,2,0
80201,LOS ÁLAMOS,residential,512.691963600229,2021,4,1,2,0
28556,HUALPÉN,residential,134.157125194542,2023,0,2,3,0
267646,COIHUECO,residential,948.432630915965,2022,13,3,10,0
127835,CONCEPCIÓN,living_street,171.820617514038,2022,9,2,1,0
132059,HUALPÉN,service,108.46593673036,2022,6,3,5,0
22318,ARAUCO,tertiary,10154.9798519409,2023,3,6,3,0
44518,TALCAHUANO,residential,79.3648117003407,2021,14,5,10,0
134480,LAJA,living_street,49.6824687996362,2021,17,6,8,0
109789,CORONEL,living_street,167.094325165928,2022,15,2,7,0
102783,CORONEL,residential,103.488441874339,2021,4,0,8,0
154110,CHILLÁN,residential,106.29347495689,2022,6,2,4,0
130819,CONCEPCIÓN,secondary,891.38336465738,2023,2,5,3,0
293734,CHILLÁN,primary,38.3401567761881,2021,12,6,1,0
32254,CHILLÁN,residential,87.1095225004591,2021,3,2,6,0
216924,CHILLÁN VIEJO,secondary,518.864660602729,2021,12,3,4,0
83439,LOS ÁNGELES,living_street,76.2598155025459,2023,22,0,9,0
248484,CONCEPCIÓN,secondary,743.647058295983,2023,22,1,8,0
139535,HUALPÉN,service,45.6902684840285,2023,23,1,8,0
33101,HUALPÉN,residential,93.9429271112564,2021,14,1,9,0
142057,CHIGUAYANTE,living_street,150.896680979616,2023,22,1,2,0
44538,TALCAHUANO,residential,86.6309525803366,2023,19,6,10,0
74459,LOS ÁNGELES,residential,435.556350774408,2022,17,0,10,0
114766,HUALPÉN,tertiary_link,170.498895124135,2021,4,6,5,0
234311,TOMÉ,tertiary,619.912357274795,2023,12,1,6,0
272406,LOS ÁNGELES,service,140.016023881328,2022,11,0,10,0
175538,CORONEL,residential,527.09322367367,2022,12,1,5,0
296944,LOS ÁNGELES,living_street,172.255433168999,2021,7,2,12,0
309810,BULNES,tertiary,10619.5794230769,2023,6,3,12,0
174275,TALCAHUANO,secondary,46.905831641277,2022,3,0,5,0
159409,CHILLÁN,residential,100.289031207969,2023,4,4,10,0
130436,MULCHÉN,living_street,94.0194907992876,2022,21,2,3,0
94751,LOTA,living_street,183.728118183259,2022,18,2,7,0
77165,ANTUCO,residential,588.267533874214,2022,11,4,1,0
158560,LEBU,residential,419.99113561781,2021,10,1,12,0
190372,TUCAPEL,living_street,41.7037137807824,2022,6,4,3,0
80548,CORONEL,residential,691.032562246071,2023,5,0,11,0
220909,CHIGUAYANTE,living_street,225.188293346526,2022,15,2,3,0
217302,LAJA,residential,79.5567533007407,2023,15,2,6,0
282518,LOS ÁLAMOS,residential,568.046659266333,2023,3,2,7,0
73796,LOS ÁNGELES,living_street,66.4147592855751,2022,8,6,4,0
132977,PENCO,living_street,183.617289664594,2021,0,0,7,0
260246,SAN PEDRO DE LA PAZ,tertiary,1097.2860622572,2022,16,1,10,0
25631,SAN CARLOS,motorway_link,190.41378691406,2023,15,2,6,0
31028,HUALPÉN,residential,147.618278977563,2023,14,5,4,0
154182,CHILLÁN,residential,642.833015726471,2022,21,5,6,0
154817,CHILLÁN,footway,146.610194395807,2021,13,3,6,0
150775,HUALPÉN,residential,117.574049745918,2021,7,1,10,0
77281,SAN IGNACIO,residential,1103.80865280322,2021,11,6,8,0
146210,LOS ÁNGELES,primary,12.448268090946,2023,8,1,10,0
161002,YUNGAY,residential,298.234929732735,2022,19,6,6,0
190743,LOS ÁNGELES,track,6072.677095372,2021,0,1,9,0
134840,SAN PEDRO DE LA PAZ,living_street,318.440424261193,2023,16,4,1,0
157457,CHILLÁN,residential,78.8945880153358,2023,20,6,1,0
33107,HUALPÉN,residential,313.435600428266,2021,23,0,1,0
217687,CONCEPCIÓN,pedestrian,142.828887748788,2021,12,1,1,0
101602,CONCEPCIÓN,residential,337.709644508407,2023,11,1,12,0
205945,LOTA,living_street,159.463426465843,2023,10,2,4,0
276569,MULCHÉN,residential,403.94341490099,2021,21,5,5,0
134705,SAN PEDRO DE LA PAZ,living_street,94.4516828847558,2022,11,3,4,0
175074,HUALQUI,footway,69.0289329179408,2023,20,3,5,0
253929,LOS ÁNGELES,secondary,206.223427551037,2023,18,4,2,0
273832,BULNES,secondary,31.9181251596224,2023,0,5,1,0
306805,ARAUCO,residential,347.177307416686,2021,22,3,1,0
271307,LOS ÁLAMOS,primary,47.3069619268815,2021,5,4,8,0
189981,CORONEL,residential,123.299925880896,2023,8,6,7,0
37982,CONCEPCIÓN,residential,74.9615904762438,2021,18,2,3,0
45080,TOMÉ,residential,130.882068010437,2021,2,2,4,0
124666,CONCEPCIÓN,living_street,164.139712724528,2022,3,6,2,0
22351,SAN CARLOS,unclassified,6513.50079042826,2022,12,6,11,0
230014,TOMÉ,residential,203.603212526837,2023,1,3,1,0
81871,LOTA,residential,374.157397906185,2021,17,1,3,0
124713,CONCEPCIÓN,residential,65.4608804901315,2023,1,0,6,0
70015,BULNES,residential,233.145760328094,2023,22,5,7,0
26952,CHILLÁN,living_street,142.667733079976,2021,8,6,6,0
281433,PINTO,track,335.605352654969,2023,0,1,6,0
235668,SAN PEDRO DE LA PAZ,living_street,43.4446694371087,2023,2,6,2,0
32228,CHILLÁN,residential,155.104867072234,2021,21,0,6,0
115236,TALCAHUANO,living_street,102.617017626396,2021,15,4,2,0
100067,PINTO,service,54.1528968149234,2023,9,4,6,0
25670,SAN CARLOS,residential,63.1361868764187,2023,21,5,5,0
129003,COELEMU,residential,556.656731362976,2021,16,4,3,0
25415,PINTO,unclassified,7977.49919443108,2022,12,2,9,0
203426,CONCEPCIÓN,living_street,61.0865253356416,2021,20,2,4,0
26860,CHILLÁN,residential,558.333789496769,2023,3,2,8,0
130268,TALCAHUANO,track,188.018189067408,2021,7,2,3,0
197511,TALCAHUANO,primary,3208.57930382752,2021,1,5,8,0
94935,NACIMIENTO,residential,236.457560973262,2022,6,3,4,0
196941,PEMUCO,residential,9.89098005679121,2023,2,5,7,0
203364,CORONEL,footway,127.937471462895,2021,8,4,10,0
37617,CONCEPCIÓN,living_street,115.723302335896,2022,5,1,8,0
153846,CHILLÁN,residential,379.131678108246,2022,23,2,10,0
248745,LOTA,motorway_link,297.519856816359,2023,1,6,1,0
115290,TALCAHUANO,living_street,42.508517634573,2022,17,5,9,0
200720,CORONEL,residential,513.298708778697,2023,19,1,8,0
309920,CONCEPCIÓN,service,122.31270387974,2023,16,3,9,0
148820,NEGRETE,track,722.960891119246,2023,9,6,11,0
128932,TOMÉ,track,15.6754755173647,2023,19,2,12,0
28524,HUALPÉN,residential,230.05239741457,2023,2,0,8,0
229632,ANTUCO,track,245.287295017264,2021,17,5,5,0
132717,SANTA JUANA,living_street,1134.45673753594,2022,8,6,6,0
37805,RÁNQUIL,motorway,15391.8206279046,2022,2,1,12,0
225800,CHILLÁN,residential,119.602355032044,2022,7,5,11,0
55637,CHILLÁN,secondary,118.813037174433,2023,23,2,6,0
127824,CONCEPCIÓN,living_street,122.399132061966,2022,19,1,3,0
81741,LOS ÁNGELES,residential,239.31779480972,2022,8,0,7,0
109785,CORONEL,living_street,305.274136148079,2021,12,2,9,0
238255,QUILLÓN,residential,349.381528266086,2021,20,4,8,0
70021,BULNES,residential,321.985613719251,2022,19,5,3,0
100157,CHILLÁN VIEJO,track,1862.15122188844,2021,17,1,7,0
310514,CONCEPCIÓN,footway,185.530916539741,2023,4,4,8,0
154071,TOMÉ,residential,113.694479001246,2022,22,5,12,0
206824,ANTUCO,residential,144.03834748839,2023,5,5,8,0
142067,CHIGUAYANTE,living_street,159.907441457545,2021,15,2,6,0
312370,SAN PEDRO DE LA PAZ,track,47.4850486513603,2022,16,6,2,0
213713,QUIRIHUE,track,352.218672264929,2023,7,1,10,0
107923,SAN FABIÁN,tertiary,2386.03647072018,2023,6,2,9,0
275429,YUNGAY,residential,90.9694615438906,2022,6,6,1,0
187786,CONCEPCIÓN,secondary,159.956180743069,2023,16,3,12,0
186756,CABRERO,track,310.241618607283,2022,0,1,4,0
256133,CORONEL,living_street,288.156638154713,2023,16,3,5,0
115028,TALCAHUANO,service,47.921028406233,2022,21,2,6,0
28555,HUALPÉN,residential,132.675512820314,2021,5,2,8,0
27009,COIHUECO,secondary,50.8031109353476,2022,14,2,4,0
88435,MULCHÉN,motorway,114.725682572179,2023,17,4,9,0
94705,PENCO,residential,195.563300916202,2022,7,3,12,0
84524,LOS ÁNGELES,tertiary,437.455914333845,2023,5,0,5,0
139536,HUALPÉN,service,132.978561358048,2023,0,1,2,0
306711,CORONEL,motorway_link,298.372075717244,2021,5,2,10,0
144261,CONCEPCIÓN,path,19.2662298046708,2023,1,4,2,0
170264,LOS ÁNGELES,living_street,61.7896745215663,2022,9,1,8,0
60229,ARAUCO,unclassified,5033.73354900844,2021,20,0,6,0
25456,CONCEPCIÓN,residential,343.098495324608,2021,21,1,11,0
37725,QUIRIHUE,residential,125.617729555093,2021,12,4,5,0
282876,YUMBEL,tertiary,408.465196920806,2022,9,0,8,0
83359,LOS ÁNGELES,living_street,212.762780309031,2021,12,4,12,0
284857,CONCEPCIÓN,primary,35.5477196077649,2022,22,5,4,0
301048,LOS ÁNGELES,footway,11.6833959563518,2021,2,5,12,0
314535,EL CARMEN,primary,1841.39899913042,2023,12,5,7,0
154228,CHILLÁN,residential,49.9011781704379,2022,19,2,10,0
127521,CABRERO,residential,673.520871694897,2023,19,1,2,0
7766,CHILLÁN VIEJO,tertiary,165.786660613077,2021,23,5,3,0
36100,TALCAHUANO,residential,234.221031915647,2021,5,0,9,0
26318,COELEMU,primary,575.631052848123,2021,10,5,11,0
315836,CONCEPCIÓN,service,113.053722157184,2021,13,5,8,0
233205,ARAUCO,living_street,225.556955968837,2022,13,4,6,0
233964,LOTA,residential,132.848294462403,2023,19,4,1,0
143482,CONCEPCIÓN,service,13.2447573116205,2021,4,5,4,0
203365,HUALPÉN,residential,383.532089035815,2022,13,0,7,0
163950,LEBU,residential,193.148798452965,2022,2,1,7,0
186245,LOS ÁNGELES,motorway_link,91.7491412255781,2021,16,0,5,0
114769,HUALPÉN,tertiary_link,123.683677729423,2022,23,2,10,0
257426,QUILLÓN,track,9353.62459636143,2022,4,1,10,0
22916,CONTULMO,unclassified,9478.35262572003,2022,3,0,8,0
175945,LOS ÁNGELES,residential,281.540339190799,2023,21,3,8,0
303226,CURANILAHUE,footway,75.192936966227,2022,0,1,3,0
55633,CHILLÁN,service,112.480438163195,2022,0,1,8,0
41608,SAN PEDRO DE LA PAZ,living_street,305.585008462156,2022,18,0,10,0
81711,SAN PEDRO DE LA PAZ,residential,184.091074215675,2022,10,0,12,0
99800,CHILLÁN,service,145.174999608047,2021,11,1,10,0
315736,CABRERO,motorway_link,56.180314831126,2023,5,3,7,0
175306,CORONEL,residential,51.4306214878891,2021,12,6,5,0
143542,LOTA,tertiary,1632.7651120839,2022,18,0,7,0
31591,HUALPÉN,residential,141.826119104439,2021,2,1,3,0
290350,CHILLÁN VIEJO,residential,341.399191161027,2021,10,3,1,0
286506,LEBU,track,803.371748944285,2022,3,0,8,0
172296,LOS ÁNGELES,living_street,60.931687603779,2021,22,5,3,0
26978,PINTO,unclassified,29.2205340920265,2021,14,4,2,0
112105,PENCO,residential,175.523925068844,2021,23,1,2,0
306828,LOS ÁNGELES,footway,164.589051882267,2022,7,0,12,0
30937,HUALPÉN,residential,110.806225214821,2023,22,5,4,0
9237,CHILLÁN,residential,45.8298280735506,2021,15,3,10,0
29060,CHILLÁN,residential,78.6738706236296,2021,21,1,1,0
114964,TALCAHUANO,tertiary,365.270532732893,2021,7,4,1,0
215812,FLORIDA,track,6.2785757189601,2021,10,4,6,0
315728,CONCEPCIÓN,service,80.9083701479597,2023,14,0,3,0
134687,SAN PEDRO DE LA PAZ,living_street,84.9904728281652,2023,21,5,9,0
231158,CURANILAHUE,secondary,553.338655758188,2021,7,1,3,0
302469,TREGUACO,unclassified,1092.22735376044,2021,14,1,12,0
213653,HUALPÉN,secondary,24.1029499159177,2021,15,0,6,0
154184,CHILLÁN,residential,253.382225353172,2021,17,5,7,0
109840,CORONEL,living_street,84.7658482093566,2023,4,1,2,0
44347,SAN PEDRO DE LA PAZ,residential,319.288569100356,2023,0,0,11,0
161118,CHILLÁN,residential,714.672761530877,2022,4,6,8,0
34347,CONCEPCIÓN,residential,366.214219575027,2021,11,5,2,0
124933,TALCAHUANO,living_street,149.438562641197,2022,1,4,1,0
206253,TALCAHUANO,living_street,115.452144898916,2023,20,6,8,0
55283,TOMÉ,primary,2128.6239195202,2023,15,1,10,0
155382,LOTA,residential,69.3015329418068,2021,19,4,8,0
114345,SAN PEDRO DE LA PAZ,residential,213.083500777901,2021,23,2,12,0
100282,CONCEPCIÓN,trunk,31.4900072922808,2022,18,1,8,0
128471,SAN PEDRO DE LA PAZ,living_street,54.0970679630599,2021,19,0,8,0
80259,CAÑETE,tertiary,1470.77422844625,2021,6,1,1,0
34544,CHILLÁN,residential,61.0893409633818,2023,20,2,3,0
234123,CABRERO,residential,476.551890605747,2023,17,1,3,0
31958,CONCEPCIÓN,residential,189.181718902565,2022,0,6,10,0
161230,LOS ÁNGELES,living_street,54.4538148114367,2022,0,0,5,0
111584,CORONEL,living_street,267.80104551662,2023,14,2,8,0
70273,SANTA JUANA,residential,816.194753755858,2022,1,2,6,0
43810,TOMÉ,residential,217.807102486252,2023,4,1,4,0
74345,LOS ÁNGELES,residential,81.0967105697846,2022,8,3,10,0
219405,NINHUE,living_street,45.6712083853153,2023,3,3,5,0
129910,MULCHÉN,unclassified,159.988050403734,2021,0,6,12,0
281403,CURANILAHUE,service,145.677728295174,2022,13,0,5,0
22459,SANTA JUANA,unclassified,364.365291866389,2022,18,6,8,0
308605,YUMBEL,unclassified,240.846430485333,2022,12,3,9,0
220893,CONCEPCIÓN,service,222.62832071794,2022,5,4,4,0
164025,LEBU,residential,169.494549593284,2023,21,6,1,0
167776,PENCO,trunk,598.587843959021,2022,12,0,12,0
94700,PENCO,residential,212.846133653901,2022,12,5,12,0
315472,YUMBEL,motorway,293.802399967063,2022,5,4,9,0
49609,CONCEPCIÓN,living_street,142.734115114313,2021,8,3,8,0
280405,CORONEL,path,155.707043464771,2022,11,3,10,0
137188,LOS ÁNGELES,residential,186.468848839397,2021,12,2,5,0
20730,CHILLÁN,residential,1101.70624061676,2021,19,0,2,0
224241,YUNGAY,track,170.444795974793,2022,4,0,2,0
297550,NINHUE,track,34.5734621192787,2021,18,2,1,0
60276,TALCAHUANO,residential,91.7185520363148,2023,6,5,8,0
30905,HUALPÉN,residential,421.607653552581,2023,8,4,9,0
278761,FLORIDA,unclassified,191.187079283216,2023,11,6,3,0
293805,HUALPÉN,footway,6.04388349895884,2021,8,2,12,0
166303,CONCEPCIÓN,footway,15.6774752332954,2022,1,5,2,0
231224,CURANILAHUE,tertiary,114.824453434603,2023,2,0,8,0
130550,CURANILAHUE,residential,140.449266918707,2023,8,0,2,0
268178,CORONEL,secondary,1342.70985198265,2022,13,2,11,0
194209,TALCAHUANO,service,960.85905818929,2021,18,1,3,0
217836,MULCHÉN,living_street,217.119024940896,2021,20,2,5,0
32371,CHILLÁN,residential,41.5937942674022,2023,16,3,5,0
127952,CONCEPCIÓN,secondary,136.384022369318,2022,17,2,5,0
280132,CORONEL,track,116.733128461632,2023,21,4,3,0
82659,LOS ÁNGELES,living_street,161.60060031466,2021,14,4,6,0
94926,ARAUCO,residential,251.423352028894,2022,20,2,9,0
38624,TALCAHUANO,residential,113.214830977899,2022,20,3,10,0
127829,CONCEPCIÓN,living_street,100.698570817355,2021,13,0,8,0
41818,SAN PEDRO DE LA PAZ,residential,390.139560010781,2022,6,0,3,0
124929,TALCAHUANO,living_street,119.250923273784,2022,14,2,7,0
115322,HUALPÉN,residential,451.628391482791,2022,21,0,10,0
280286,CORONEL,living_street,125.072659989838,2022,13,6,12,0
235782,CURANILAHUE,motorway_link,56.3820850347939,2021,9,3,11,0
153876,TOMÉ,residential,307.471522356177,2023,16,4,1,0
29023,PINTO,tertiary,24.9217537154802,2023,0,4,8,0
77058,TUCAPEL,residential,254.558848467838,2021,17,5,9,0
69756,NEGRETE,residential,142.810662705385,2023,4,6,8,0
22712,SAN IGNACIO,tertiary,3267.24599703084,2023,21,6,5,0
40710,TALCAHUANO,residential,444.22049938387,2021,10,6,5,0
290004,CHILLÁN,residential,23.4015156199771,2022,16,1,10,0
34589,CHILLÁN,residential,176.249964895036,2022,14,3,10,0
123667,CONCEPCIÓN,residential,245.277852533462,2022,23,4,1,0
89737,TIRÚA,residential,82.9589717573279,2022,14,6,7,0
28516,HUALPÉN,residential,1166.30919356421,2021,8,5,4,0
253900,CONCEPCIÓN,footway,22.373500715877,2023,3,0,3,0
99797,CHILLÁN,service,145.045027366253,2023,9,2,6,0
154005,TOMÉ,living_street,85.596713464275,2021,15,2,1,0
29011,COIHUECO,residential,89.6589740972528,2021,16,2,9,0
161203,LOS ÁNGELES,living_street,26.7604864192528,2022,4,3,7,0
77235,QUILACO,residential,328.516484429639,2023,9,6,6,0
29033,CHILLÁN,residential,160.916105041515,2021,0,4,6,0
146549,LOTA,residential,83.2154283281801,2021,0,2,8,0
195739,QUILLECO,primary,3931.06726062265,2023,15,5,6,0
81970,LOTA,residential,125.142269649418,2021,3,5,7,0
49549,CONCEPCIÓN,residential,569.892368982002,2023,14,3,5,0
309321,QUILLÓN,track,1662.77675075467,2023,1,0,5,0
315572,LOS ÁNGELES,primary,105.005659114211,2023,19,1,12,0
154312,TOMÉ,residential,338.008381464293,2023,21,6,1,0
135381,RÁNQUIL,service,695.226541743476,2023,12,2,2,0
90192,CURANILAHUE,unclassified,1821.4271785879,2021,10,6,6,0
130155,TALCAHUANO,service,569.68956806619,2021,2,3,11,0
144749,CABRERO,primary,126.819294080049,2022,21,1,4,0
284319,CONCEPCIÓN,footway,146.818657884537,2021,0,6,5,0
20886,CHILLÁN,primary_link,29.4016285533955,2021,14,2,6,0
314372,YUNGAY,primary,7940.91396975713,2022,1,3,11,0
124861,CONCEPCIÓN,residential,237.836228262542,2022,20,2,1,0
264772,SAN CARLOS,residential,970.308923284937,2023,16,1,11,0
188361,HUALPÉN,tertiary,29.6384165876092,2022,12,0,7,0
83781,NACIMIENTO,residential,499.845032003542,2021,15,4,9,0
124434,CONCEPCIÓN,living_street,91.6350897688871,2021,23,4,8,0
148704,SAN ROSENDO,living_street,46.8903473338611,2021,14,0,10,0
123934,TALCAHUANO,living_street,220.72013288772,2022,15,1,4,0
76986,CABRERO,residential,135.547066074144,2022,4,3,4,0
192534,TREGUACO,residential,256.236523257903,2023,17,3,4,0
32568,CHILLÁN VIEJO,residential,111.653056240913,2021,2,0,6,0
37350,CONCEPCIÓN,living_street,22.5289536214506,2022,1,0,2,0
192618,LOS ÁNGELES,motorway_link,71.6288477878027,2023,3,3,2,0
233979,LOTA,living_street,133.115841358032,2023,2,3,2,0
81924,LOTA,residential,223.278188076465,2021,23,6,1,0
28512,HUALPÉN,residential,102.289884479807,2023,19,2,10,0
151270,SAN PEDRO DE LA PAZ,footway,23.2232570994701,2021,0,3,11,0
124031,SAN PEDRO DE LA PAZ,primary,463.249177316622,2021,11,6,10,0
310908,TIRÚA,track,272.571272161923,2022,21,2,5,0
27864,TOMÉ,tertiary,37.1432678019481,2022,22,1,8,0
40816,HUALQUI,residential,149.4222177657,2022,4,4,12,0
275271,LOTA,motorway,1160.97551648288,2023,14,5,10,0
217999,YUMBEL,residential,227.808500080293,2023,20,2,4,0
